1,0.8070955,-0.0076834364,0.012933731,56
2,-0.8966923,-0.7925272,-0.08500481,300
3,-0.35245323,-0.4990055,-0.5474386,224
4,-0.4122982,-0.6149912,-0.669755,56
5,-0.031767845,-0.40798777,-0.38257694,45
6,0.1667099,-0.36614966,0.24413347,39
7,0.57606316,-0.31659395,0.053995132,38
8,1.2139587,-0.27770787,-0.40731907,39
9,1.0302553,-0.64345545,1.9380536,39
10,0.6857996,-0.2363433,-0.024113178,42
11,0.34039116,0.100443244,0.1460619,37
12,0.56868744,0.6335597,-0.045158386,38
13,-0.35078526,-0.046898216,0.68260527,39
14,-0.5838957,-7.345695E-4,0.5174098,37
15,-0.8289118,0.38395193,-0.3738675,39
16,-0.66562843,0.65420413,-0.2533784,42
17,-0.12610722,0.7485759,-0.8272419,37
18,-0.21923637,0.53384113,0.29836035,37
19,-0.42054176,0.33613688,-0.17402124,40
20,-0.059103012,0.9188577,-0.6268649,38
21,-0.82067776,0.32299998,-0.75406075,39
22,-0.50438213,0.52512527,-0.57553196,41
23,0.57448196,0.57169664,-1.0228643,39
24,0.07843208,0.53606784,-0.8735347,38
25,0.32940388,0.45582592,-1.1137338,39
26,0.12543297,0.34919977,0.23722744,43
27,0.86215305,0.44121814,0.57573223,39
28,0.9457636,0.42587984,0.22341394,44
29,1.641695,0.5552876,-0.7178402,48
30,0.74037457,-0.12009263,1.7487369,39
31,0.78146076,-0.52417415,1.309494,41
32,-0.0115299225,0.21647473,1.0679293,61
33,-0.6829958,-0.09078002,-0.34280252,44
34,-1.0694818,-0.5314043,-0.9094753,37
35,-1.2539892,-1.1713922,0.7141943,41
36,-1.066309,-0.25562018,0.9239297,37
37,-0.74285126,-0.16430406,-0.6129403,39
38,-0.29951,0.003574282,-0.60210896,43
39,-0.4970293,-0.3874318,-0.42169905,40
40,-0.54253864,-0.44352132,-0.6882634,40
41,-0.30963802,-0.29969764,-1.1113954,38
42,0.7693062,-0.39793807,0.063591,80
43,0.9506607,-0.6187089,0.3065443,44
44,0.9171028,-0.09067943,-0.19714451,44
45,1.1390696,-0.37782004,0.9196272,46
46,0.5107517,-0.48447576,-0.6325493,42
47,0.7332735,-1.4373873,-0.27648497,38
48,-0.28957272,-0.6539483,1.8723102,58
49,-0.38508224,-0.3550886,1.4360275,39
50,-0.81098175,-0.18309987,0.43580914,43
51,-0.50244236,-0.5845821,0.5205145,41
52,-0.23146343,-0.464321,0.24130201,38
53,0.087851524,-0.22561732,0.28000498,38
54,-0.0805645,-0.24315901,0.8161144,38
55,-0.55892944,0.012584895,0.88843393,38
56,-1.0403328,0.37352306,0.19720793,36
57,-0.8872223,0.45199883,-0.53875303,37
58,-0.3438158,0.36070675,0.03709984,37
59,0.46932888,-0.21387899,0.6173773,40
60,0.3094511,-0.5769536,1.0618825,39
61,-0.118270874,-0.6054239,0.9150791,49
62,-0.12377834,-0.41090512,0.6982126,36
63,0.04707527,-0.32603472,0.97644854,41
64,0.21049023,-0.44747832,0.5192566,38
65,0.09781265,-0.5614557,-0.52097464,39
66,0.07339668,-0.9802034,-0.0046725273,38
67,-0.52744865,-1.3107783,0.039749622,50
68,-0.48949528,-1.0608628,-0.29345942,40
69,-0.32770634,-0.97729176,-0.48211527,46
70,-0.1290617,-1.1092584,0.09574652,39
71,-0.175807,-0.8800795,-0.381598,47
72,-0.1525755,-0.7383603,-0.5871172,41
73,-0.087890625,-0.41824126,-0.5280695,39
74,-0.24310589,-0.5548024,-0.18641615,40
75,-0.21471596,-0.28532356,0.14166069,38
76,-0.046326637,-0.008498445,-0.16429663,47
77,0.031606674,0.14721496,-0.5190315,39
78,0.21070957,0.064132065,-0.58726263,36
79,0.2128582,-0.16762383,-0.40256548,37
80,0.339859,-0.13086112,-0.39996338,37
81,0.36305237,0.006560743,-0.5373621,36
82,0.4610176,0.05015388,-0.47852373,37
83,0.33454227,0.23927426,-0.4081354,37
84,0.25461292,0.22378896,0.22480631,43
85,0.59233093,-0.05925803,0.108971596,39
86,0.31333447,0.6697257,-0.8532734,37
87,0.26977158,0.10921132,0.45555973,37
88,0.7948322,-0.01664332,1.2528148,48
