1,0.06950855,-0.5877453,-0.20767462,52
2,0.2940607,-0.27863023,0.20599854,50
3,0.42552662,-0.296892,-0.032782555,35
4,0.25915432,-0.34317082,0.004460454,33
5,0.023361206,-0.44871804,-0.15000153,37
6,-0.017313957,-0.42394438,-0.06335217,33
7,0.231534,-0.3524805,0.21364307,61
8,-0.101387024,0.028687939,0.15832949,34
9,0.05941105,0.12929495,0.08227551,33
10,-0.17523384,0.24160218,-0.08453977,57
11,-0.04415226,0.1906837,0.18821055,42
12,0.27871323,0.004239686,0.098350644,35
13,0.09050751,-0.10460484,-0.05422598,34
14,0.14282894,-0.3326767,-0.039680958,32
15,-0.011827469,-0.4065477,0.023906112,65
16,-0.09884262,-0.30865845,0.0076513886,36
17,-0.15527153,-0.21824458,0.10218656,35
18,-0.09683895,-0.24370036,0.04539466,33
19,-0.3136587,-0.30071545,-0.12161243,34
20,0.046031,-0.45985818,-0.032580137,33
21,0.34252834,-0.4353146,0.392214,70
22,0.058231354,-0.45171866,0.046575487,44
23,-0.19551086,-0.4821897,-0.07947707,40
24,0.12622929,-0.5739558,0.2900229,34
25,-0.02478218,-0.7055016,0.40526205,35
26,0.011835098,-0.62241733,0.42889464,34
27,-0.017587662,-0.5465829,0.24281979,32
28,0.09869671,-0.32045373,0.19506091,50
29,-0.0068073273,-0.16451597,-0.094113946,35
30,0.1171484,-0.19261472,-0.08845323,31
31,-0.080872536,-0.3127166,-0.13874274,35
32,0.10919857,-0.24163963,0.27871704,31
33,0.041809082,-0.28522047,0.07852706,33
34,-0.062399864,-0.27123824,0.008719355,32
35,-0.26560116,-0.23746337,0.017659485,54
36,-0.12583065,-0.32037425,0.15175408,44
37,0.046004295,-0.35823599,0.5554249,37
38,0.3775072,-0.31763732,0.49763682,32
39,0.11586475,-0.28682983,-0.109223545,33
40,-0.096865654,-0.2983787,-0.003784269,32
41,0.032751083,-0.2762316,0.23691857,32
42,-0.013244629,-0.19740145,0.26810348,31
43,-0.032081604,0.00972496,0.40786472,42
44,-0.22012615,-0.007627353,0.32114887,32
45,-0.13868332,0.049557388,0.45085087,35
46,-0.13588715,-0.020642817,0.3337266,32
47,0.21595287,-0.0034030974,0.624954,33
48,0.12166214,-0.119945794,0.45205262,33
49,0.06972408,-0.10646123,0.5584824,62
50,0.17338562,-0.12596971,0.8511982,35
51,0.12696552,0.22969413,0.91331226,85
52,-0.034496307,0.5832475,0.99337256,41
53,0.46606445,0.61475825,1.2094599,40
54,0.3838234,0.7846757,0.96917224,34
55,0.0028524399,0.836659,0.9041257,71
56,-0.16638374,0.76353073,0.66608626,62
57,-0.29948235,0.58920205,0.5783299,33
58,-0.12587929,0.48422825,0.5470889,35
59,0.16346931,0.5485808,0.8240403,43
60,0.012161255,0.5045237,0.51989484,31
61,-0.05514908,0.62715673,0.37458295,54
62,-0.12870312,0.5784989,0.5211579,39
63,0.021165848,0.50370324,0.2933482,34
64,0.07574463,0.4087546,0.23210154,42
65,-0.05508709,0.3873436,0.0019877926,32
66,0.2257185,0.34665644,0.09064729,50
67,0.097293854,0.3636567,0.2590313,39
68,0.15543175,0.543367,-0.06050907,67
69,0.04118061,0.4216008,-0.16862683,38
70,-0.01374054,0.3057806,-0.10947019,32
71,-0.065714836,0.1837223,0.022501603,41
72,-0.038238525,0.20941576,-0.35020173,147
73,0.11814594,-0.19715364,0.20043951,63
