1,0.17899036,0.012908615,0.31363314,53
2,0.16682339,-0.055568047,0.0792889,71
3,0.41148376,0.117219865,0.11865449,48
4,0.04248905,-0.033033542,-0.025740504,137
5,-0.04664612,0.14298049,0.24407548,46
6,-0.190588,-0.019853748,0.07778007,44
7,0.12810993,0.042994294,0.15678209,56
8,-0.08455944,0.047629707,0.02072227,47
9,-0.024252892,0.1097208,0.08889866,49
10,0.14426517,0.129703,-0.18783575,46
11,0.14678383,0.060115065,0.05641204,51
12,0.1692791,-0.028377745,-0.16347754,48
13,-0.014995575,0.024335511,0.042198896,39
14,0.1617403,-0.12647578,0.18108624,43
15,-0.020959854,0.051578585,-0.029432476,48
16,0.026288033,-0.0464761,0.19133568,43
17,0.09078121,-0.06416486,0.019695401,50
18,0.015927315,-0.1332652,0.079809666,50
19,-0.039901733,-0.1325463,0.10457635,50
20,0.0063476562,-0.007131487,0.2329545,42
21,-0.015857697,0.019591004,-0.1392973,47
22,-0.0109062195,-0.04143787,0.12075633,52
23,-0.027784348,-0.19077751,0.052633107,43
24,-0.0079164505,0.03625919,-0.1544199,45
25,-0.045638084,-0.05561693,0.12127769,45
26,0.059728622,0.014826179,-0.073584676,56
27,-0.06275177,0.11203541,0.04236394,45
28,0.058955193,0.025427908,0.06784493,45
29,0.064110756,0.03221126,0.095915675,48
30,0.01918888,0.11784598,0.027415037,48
31,0.11165619,0.23140396,0.068457186,57
32,0.069405556,0.20802985,-0.28607076,41
33,-0.07294178,0.041291595,-0.035025656,46
34,-0.07018566,0.096802756,-0.17427886,50
35,-0.044960976,-0.0476899,0.12709546,47
36,0.021033287,0.08967769,0.10641402,42
37,0.21764183,0.15351464,0.093275785,42
38,0.32670784,0.34516513,0.21408826,41
39,0.06377411,0.10289472,-0.051901758,54
40,0.026997566,-0.23666105,-0.10746813,43
41,-0.0419302,-0.93290114,0.05236107,68
42,-0.007068634,-1.1817713,0.1496067,52
43,0.032423973,-1.3237083,0.04260516,48
44,0.17877102,-1.6065934,-0.016697764,45
45,-0.03844452,-1.7449238,0.57983625,55
46,0.19485664,-1.364679,0.043427527,57
47,-0.001168251,-1.1861457,0.7504866,53
48,-0.22153854,-0.89727473,0.8887028,50
49,0.2706566,-0.956807,0.2550578,43
50,0.27586937,-1.0867348,0.9456524,46
51,0.09890747,-1.7134058,0.52228343,48
52,-0.404603,-0.88364285,-0.02118504,39
53,0.1369152,-0.73237216,0.9121152,52
54,-0.5107336,-0.12218833,-0.6061072,43
55,-0.054789543,0.52532333,1.4083393,43
56,-0.66679096,0.98914415,-0.46696764,49
57,-0.09730053,1.5335405,0.2008704,47
58,-0.19349098,1.7926064,0.4021243,48
59,0.14053822,2.3992965,0.09604365,44
60,0.14590836,2.2663019,-0.42156652,49
61,0.49703693,3.0475168,-0.45850158,48
62,0.39344025,3.013874,-0.043452084,42
63,0.19280434,2.6158185,-0.78557897,48
64,-3.7670135E-4,2.1763284,-0.7773937,50
65,0.14227676,1.3834541,0.4929985,45
66,-0.020310402,0.98809856,0.7316844,54
67,0.7534132,0.383555,-0.054496378,41
68,-0.38808823,-0.14489561,1.0131454,52
69,-0.2226572,0.0644657,0.38002256,40
70,-0.32608223,-0.20819893,0.41333735,48
71,0.1144619,-0.6609662,0.8798705,49
72,-0.13321495,-0.6776161,-0.0139681995,75
73,0.2870779,-1.1346253,0.38085812,53
74,-0.4790306,-0.9098368,-0.46380606,48
75,0.16858673,-0.79310715,0.24534664,51
76,-0.108561516,-0.803409,-0.24265979,44
77,0.06769276,-0.7677514,-0.053543687,47
78,-0.147645,-0.78499913,0.10073003,46
79,-0.08780861,-0.8114362,0.009089142,41
80,0.2609892,-0.5596833,0.23787588,54
81,-0.14022064,-0.7084578,0.38961774,44
82,0.0490942,-0.3346372,0.07912788,52
83,-0.05450058,-0.49536973,0.2706992,48
84,-0.10911465,-0.020735115,-0.31768033,48
85,0.08626652,-0.25235328,0.15525295,53
86,0.11911678,-0.32586214,-0.24033883,43
87,-0.12390232,-0.8394469,-0.3843887,49
88,0.776597,-3.389688,0.3913725,45
89,0.23162651,-3.4474392,-0.29434842,55
90,0.8749933,-2.662418,0.7300093,45
91,-0.90928173,-1.0556873,-0.4567032,52
92,-0.2787037,-0.30621314,0.30070814,43
93,-0.7282419,0.46684772,0.06053061,44
94,-0.5816908,0.47936815,0.27554008,51
95,0.16709328,0.4718637,0.41394296,43
96,0.22154617,0.5588964,-0.014862992,51
97,-0.39892197,0.3522503,1.0639558,52
98,-0.3105297,0.4950373,0.0058317855,52
99,0.13293266,0.3773732,0.13104331,47
100,0.36572647,0.8403338,-0.11095578,51
101,-0.16590786,0.81758904,0.0058217198,49
102,0.43344975,0.39775154,-0.121212356,57
103,-0.007071495,0.3407162,0.113775395,48
104,0.3303671,0.3292722,0.39544103,47
105,-0.13038158,0.5851766,0.018624254,45
106,0.25250816,0.2263721,0.4739811,43
107,0.050905228,0.3925141,-0.06654609,50
108,-0.13053417,0.34944966,0.2744506,47
109,0.07399559,0.47391245,0.013362765,49
110,0.036459923,0.29431728,-0.20685478,54
