1,0.43867397,0.17168489,0.20126352,42
2,0.11433792,0.17017785,0.08387321,49
3,0.19267654,0.3266509,-0.06661877,46
4,0.027620316,0.2603526,0.0820398,95
5,0.13621426,0.17928648,0.27843714,65
6,-0.0037355423,0.10694051,0.061908543,39
7,0.19701958,0.043671966,0.09231469,47
8,0.19113636,-0.014964551,0.070163965,41
9,0.09793091,-0.122572124,0.023582697,43
10,0.07712078,-0.13986284,0.013539135,45
11,0.2097807,-0.071857005,0.050139323,45
12,-0.0948019,-0.12275943,0.088830724,47
13,0.10818958,-0.2616806,0.06624016,43
14,0.21253586,-0.04492539,-0.007403478,47
15,-0.09133434,-0.013613343,0.10327788,42
16,0.40653515,0.32413363,0.06827035,40
17,-0.23373699,0.5174539,0.3900258,45
18,-0.2066698,0.8172248,-0.29462937,41
19,0.7141657,1.2063534,0.492013,39
20,-0.40110874,1.4682994,0.56592906,38
21,-0.020532608,1.9048966,0.36123118,44
22,0.71340275,1.7934631,1.6161269,39
23,-0.351079,1.5587282,1.0241108,36
24,0.30874348,2.0279634,0.65742415,37
25,0.45533085,1.717315,1.4165488,37
26,-0.26846886,2.1234999,0.46661922,48
27,0.3064232,1.8338269,1.1002692,39
28,-0.758975,1.8428737,1.3008696,39
29,-0.11712456,1.8078568,1.0614241,36
30,-0.2860241,1.3054059,1.754675,36
31,-0.19369698,0.9670969,1.0984473,40
32,-0.43879795,0.73154205,1.640455,40
33,0.04068756,0.3096473,1.1222467,48
34,-0.3191204,-0.16058664,1.1289039,44
35,-0.13285828,-0.6167431,0.92956126,46
36,-0.14745998,-0.1928459,0.14194995,41
37,0.0032129288,-0.8356811,0.44561625,46
38,0.33040047,-1.3518288,0.46309096,52
39,-0.26089382,-1.2488389,0.072036445,43
40,0.21698093,-1.5046632,0.09964228,39
41,0.31388855,-1.0248781,0.32485408,42
42,0.12404823,-1.0240433,-0.10306728,40
43,0.1250019,-0.85013926,-0.212998,38
44,-0.15195465,-1.2368808,0.8914958,37
45,0.4045925,-2.1105042,0.5155456,35
46,0.17076492,-1.760879,-0.5346141,38
47,-0.5752249,-2.0422454,0.0441567,51
